Client_ID,Sexe,Age,Navigateur,OS,Pays,Geolocalisation,Campagne,Moyenne_Pages_Visitees,Haut_Revenu
455740,,58,Firefox,Windows,Sweden,18.056 59.3247,FALSE,5.5,FALSE
463450,M,55,Chrome,Windows,,,TRUE,11,FALSE
469662,F,40,Chrome,Windows,India,77 20,FALSE,8,FALSE
477982,F,30,Chrome,Windows,Japan,139.7677 35.6427,FALSE,10,FALSE
487194,M,75,Chrome,Windows,Japan,139.7677 35.6427,FALSE,12,FALSE
494445,F,34,Chrome,Windows,Spain,0.0272 40.2108,FALSE,11,FALSE
4grq5q,M,27,Chrome,Windows,Canada,-79.3288 43.8479,FALSE,11,FALSE
502560,F,25,Chrome,Windows,Israel,34.75 31.5,TRUE,16,FALSE
511806,F,26,Chrome,Windows,United States,-97.822 37.751,FALSE,13,FALSE
518434,M,69,Firefox,Windows,United States,-97.822 37.751,FALSE,10.25,FALSE
526241,F,17,Chrome,Windows,Belgium,4.35 50.85,FALSE,16,FALSE
536658,F,69,Chrome,MacOS X,France,7.8583 48.7659,FALSE,10,FALSE
544923,M,19,Firefox,Windows,China,120.1614 30.2936,FALSE,12,FALSE
551210,M,55,Chrome,Windows,China,116.9972 36.6683,FALSE,11,FALSE
559375,M,31,Chrome,Linux,China,120.1614 30.2936,FALSE,9.25,FALSE
568457,F,73,Firefox,MacOS X,Brazil,-48.5667 -27.5833,FALSE,17,FALSE
576933,M,31,Chrome,Windows,France,2.3387 48.8582,FALSE,10,FALSE
585921,F,24,Chrome,Windows,Netherlands,4.5 51.9167,FALSE,16,FALSE
595141,F,45,Chrome,MacOS X,Austria,13.044 47.7994,TRUE,9.5,TRUE
5m4c70,F,51,Chrome,Linux,Canada,-75.7023 45.4207,FALSE,9,FALSE
605443,F,25,Firefox,Windows,Czechia,14.4667 50.0833,TRUE,13.6666666667,FALSE
612550,,63,Chrome,MacOS X,United States,-74.2915 40.5525,FALSE,13.6666666667,FALSE
619725,M,42,Firefox,Linux,United States,-77.3428 38.9599,TRUE,12.3333333333,FALSE
627y8t,F,71,Chrome,Windows,United States,-73.9862 40.7662,FALSE,9,FALSE
636131,M,55,IE,Windows,United States,-93.3343 44.8743,FALSE,13,FALSE
645444,,47,Chrome,Windows,United States,-122.1826 37.3762,FALSE,11,FALSE
653920,F,64,Chrome,Windows,United States,-110.3607 31.5273,FALSE,5,FALSE
661958,F,75,Chrome,Windows,Germany,8.5522 51.9692,FALSE,8.25,TRUE
669155,F,35,Chrome,Windows,United States,-97.822 37.751,FALSE,10.5,FALSE
678837,M,31,Edge,Windows,Italy,16.5 38.7333,FALSE,8,FALSE
688196,M,44,Safari,MacOS X,United States,-97.822 37.751,TRUE,14.6666666667,FALSE
697637,,60,Safari,MacOS X,Ecuador,-79.9 -2.1667,FALSE,8,FALSE
6pkpbx,F,,Chrome,MacOS X,Norway,5.3247 60.3911,FALSE,16,FALSE
704344,M,65,Firefox,Windows,United States,-97.822 37.751,FALSE,11,FALSE
710574,F,19,Chrome,Windows,China,108.3167 22.8167,FALSE,12,FALSE
719866,F,42,Chrome,MacOS X,Australia,143.2104 -33.494,FALSE,12.5,FALSE
728941,M,48,Chrome,MacOS X,Mexico,-99.0111 19.4371,FALSE,6,FALSE
737936,F,70,Chrome,Windows,United States,-83.7559 42.5764,FALSE,10.6666666667,FALSE
747227,F,,Chrome,Windows,Singapore,103.8565 1.2855,TRUE,9.75,FALSE
756191,F,22,Chrome,Windows,United States,-117.1649 32.8072,FALSE,9,FALSE
763981,M,73,Firefox,Windows,United States,-77.539 39.018,TRUE,10.25,FALSE
770929,M,56,Chrome,MacOS X,Netherlands,4.6562 52.3904,FALSE,8,FALSE
778784,F,59,Chrome,Windows,United States,-74.573 40.6761,FALSE,9,FALSE
787004,M,74,Safari,MacOS X,Japan,139.7677 35.6427,FALSE,13,FALSE
794357,F,48,Firefox,Windows,United States,-104.9995 39.7525,FALSE,9,FALSE
7lq6fq,F,66,Chrome,Windows,China,106.5528 29.5628,TRUE,10.5,TRUE
802747,F,17,Chrome,Windows,China,120.75 30.7522,TRUE,11,FALSE
812419,F,50,Chrome,Windows,United States,-78.6253 35.7977,FALSE,12,FALSE
820263,,43,Safari,MacOS X,Brazil,-43.2192 -22.8305,FALSE,11.4,TRUE
828198,F,48,Firefox,Windows,Republic of Korea,128.2561 36.1583,FALSE,10,FALSE
834799,,75,Safari,MacOS X,Egypt,31.2109 30.0081,TRUE,11,FALSE
843170,F,38,Chrome,Windows,India,77 20,TRUE,14.6,TRUE
850668,M,46,Chrome,Windows,United States,-97.822 37.751,FALSE,16,FALSE
858859,F,41,Chrome,MacOS X,United States,-76.943 38.8927,FALSE,9,FALSE
866249,F,19,Chrome,Windows,United States,-97.822 37.751,FALSE,8,FALSE
873991,,54,Chrome,MacOS X,Canada,-71.1667 46.8,TRUE,10.4,TRUE
881726,M,52,Chrome,Windows,Italy,12.1097 43.1479,FALSE,8.5,FALSE
88ua9r,F,30,Chrome,MacOS X,United States,-93.1059 45.0059,TRUE,8.5,FALSE
897614,F,56,Firefox,MacOS X,United States,-97.822 37.751,FALSE,22,FALSE
8sv2vq,,64,Chrome,MacOS X,China,116.3883 39.9289,FALSE,15,TRUE
906068,M,53,Firefox,MacOS X,United States,-117.7942 33.7633,FALSE,10,FALSE
913807,F,69,Chrome,Windows,United States,-77.6369 43.209,FALSE,7.6666666667,FALSE
919875,M,,Chrome,Windows,United States,-97.822 37.751,TRUE,11.6666666667,FALSE
927613,F,56,Chrome,Windows,Australia,143.2104 -33.494,FALSE,8,FALSE
936686,M,37,Chrome,Windows,United States,-97.822 37.751,FALSE,9,FALSE
943892,M,58,Chrome,MacOS X,United States,-97.822 37.751,TRUE,8.1428571429,TRUE
952630,,,Edge,Windows,Iran,46.4227 33.6374,TRUE,8.75,FALSE
960601,F,61,Chrome,MacOS X,Hong Kong,114.1667 22.25,FALSE,12.75,FALSE
967372,F,,Chrome,Windows,United States,-77.3936 38.9266,FALSE,14,FALSE
976511,F,47,Chrome,Windows,India,77 20,FALSE,13.5,FALSE
983551,F,18,Chrome,Windows,United States,-97.822 37.751,FALSE,10,FALSE
991220,F,28,Chrome,Windows,United Kingdom,-0.4 51.6667,FALSE,11,FALSE
997658,,44,Chrome,Windows,United States,-81.2391 35.6348,FALSE,16,FALSE
9tgcal,M,33,Safari,MacOS X,United States,-95.3628 29.7702,TRUE,8,FALSE
ajfd8w,F,51,Chrome,MacOS X,United Kingdom,-0.1224 51.4964,FALSE,13,FALSE
b7zcpy,F,54,Chrome,Linux,Indonesia,106.8286 -6.175,FALSE,10,FALSE
ca45pj,F,76,Chrome,Windows,China,120.4586 41.5703,FALSE,15,FALSE
czkuhd,F,36,Chrome,MacOS X,United States,-97.822 37.751,FALSE,8,FALSE
dulvi4,F,52,Firefox,Windows,United States,-122.4586 37.7631,FALSE,13,FALSE
ehwz12,F,70,Chrome,Linux,Mexico,-99.6672 19.2883,FALSE,13,FALSE
f7stqh,F,45,Chrome,Windows,Japan,139.69 35.69,TRUE,8.8,FALSE
fz6lyu,F,62,Chrome,MacOS X,United States,-84.3248 33.7952,FALSE,8,FALSE
gpdkjc,F,61,Firefox,Windows,Slovenia,15 46,FALSE,10,FALSE
hlm54v,M,35,Chrome,Windows,United States,-76.6381 40.2667,FALSE,10,FALSE
ib7gc1,M,72,Chrome,Linux,China,113.7266 34.7725,FALSE,14,FALSE
iyjfvv,F,52,Chrome,Windows,United States,-97.822 37.751,FALSE,9.5,FALSE
jqyfgt,M,68,Chrome,MacOS X,United States,-118.3719 34.1073,FALSE,10,FALSE
k7wpfz,M,74,Firefox,Windows,United States,-122.2536 37.8668,FALSE,10.5,FALSE
l659s4,M,35,Chrome,MacOS X,France,2.3387 48.8582,TRUE,8,FALSE
m0ev1h,M,23,Firefox,Windows,Japan,139.69 35.69,FALSE,9,FALSE
mobfga,M,46,Chrome,MacOS X,United States,-97.822 37.751,TRUE,9.5,FALSE
nppkjs,,65,Chrome,Windows,Japan,139.69 35.69,TRUE,12,FALSE
ohee3z,M,,Safari,MacOS X,China,118.4983 24.9878,TRUE,10.5,TRUE
p17fg5,M,63,Chrome,Windows,South Africa,28.0583 -26.2309,FALSE,10.5,FALSE
pvq8kf,F,39,Chrome,Windows,United States,-110.3607 31.5273,TRUE,11.3333333333,FALSE
qhp841,M,69,Safari,MacOS X,Republic of Korea,126.9741 37.5112,TRUE,10,FALSE
r54a33,F,31,Firefox,Windows,United States,-97.822 37.751,FALSE,17,FALSE
rwynae,M,64,Chrome,Windows,Italy,12.1097 43.1479,TRUE,14,FALSE
smaflr,M,31,Chrome,Windows,Japan,139.69 35.69,TRUE,14.6666666667,FALSE
toa690,F,68,Chrome,MacOS X,Mexico,-99.0111 19.4371,FALSE,19,FALSE
ub7ia5,M,,Firefox,Linux,Ireland,-6.2595 53.3389,TRUE,12.6666666667,FALSE
v5hol5,F,43,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
vs1gyn,F,,Chrome,Windows,United States,-121.7758 36.8468,FALSE,10,FALSE
wp8bpa,,70,Chrome,Windows,United Kingdom,-0.1224 51.4964,TRUE,9.6666666667,FALSE
x8k77d,F,20,Chrome,Windows,France,2.3292 48.8628,FALSE,13,FALSE
xuvp8l,M,54,Chrome,Linux,United States,-122.0318 38.0033,FALSE,12.5,FALSE
yginld,M,52,Chrome,Windows,United States,-77.4728 39.0481,FALSE,16,FALSE
z4q7se,,32,Firefox,Windows,Belgium,4.35 50.85,FALSE,9,FALSE
652,M,20,Firefox,Windows,United States,-74.1741 40.7355,FALSE,10,FALSE
8194,M,17,Chrome,Windows,Italy,12.1097 43.1479,TRUE,16,FALSE
15929,F,33,IE,Windows,United States,-97.822 37.751,TRUE,11,FALSE
26076,,22,Safari,MacOS X,United States,-97.822 37.751,FALSE,17,FALSE
32916,M,61,Firefox,Windows,France,2.3387 48.8582,FALSE,6.3333333333,FALSE
40721,F,41,Chrome,MacOS X,United States,-88.0017 41.6736,TRUE,11.5,FALSE
49722,M,34,Firefox,Linux,Mexico,-99.2 19.3667,FALSE,16,FALSE
59385,F,65,Safari,MacOS X,United States,-118.0436 33.8508,TRUE,11,FALSE
68777,M,74,Chrome,Windows,United Kingdom,-1.3833 53.1,TRUE,10,TRUE
75520,M,40,Firefox,Windows,Germany,9.7234 53.5837,TRUE,10,TRUE
83828,,,Chrome,MacOS X,China,120.8167 29.5958,FALSE,10,FALSE
90395,F,,Chrome,Windows,Norway,8.7667 58.4603,FALSE,9.3333333333,FALSE
99726,F,65,Chrome,Windows,Brazil,-43.9333 -19.9167,FALSE,18,FALSE
0qb0t3,M,53,Firefox,Windows,India,78.0555 30.3077,FALSE,11.5,TRUE
104654,,60,Chrome,Windows,Japan,133.3333 35.4333,FALSE,9,TRUE
111454,F,44,Chrome,Windows,Germany,9.491 51.2993,TRUE,8.2857142857,TRUE
121147,F,,Chrome,MacOS X,Italy,12.1097 43.1479,FALSE,12.3333333333,FALSE
130160,F,35,Chrome,MacOS X,China,118.0819 24.4798,TRUE,15,FALSE
139383,F,55,Safari,MacOS X,Republic of Lithuania,24 56,FALSE,10.25,FALSE
145818,M,68,Chrome,MacOS X,United States,-97.822 37.751,FALSE,13,FALSE
155028,M,61,Chrome,Windows,Japan,139.69 35.69,FALSE,9,FALSE
163224,,,Chrome,Windows,China,118.7778 32.0617,FALSE,10,FALSE
171734,M,49,Chrome,MacOS X,Singapore,103.8565 1.2855,FALSE,10,FALSE
179065,M,50,Firefox,MacOS X,United States,-87.6441 41.8825,TRUE,8,FALSE
186191,F,38,Chrome,Windows,United States,-100.7061 46.8159,FALSE,8,FALSE
192094,M,33,Chrome,MacOS X,United States,-97.822 37.751,FALSE,15,FALSE
1d78n4,M,51,Chrome,MacOS X,Republic of Korea,126.9741 37.5112,FALSE,12.5,FALSE
1xy3cl,M,60,Chrome,Windows,United States,-104.8203 41.14,FALSE,15,FALSE
208372,F,48,Chrome,Windows,Argentina,-58.5638 -34.6407,TRUE,15,FALSE
216394,F,53,Chrome,Windows,China,103.7922 36.0564,TRUE,9.25,TRUE
223261,F,28,Chrome,Windows,Republic of Korea,126.9743 37.5111,TRUE,10,FALSE
231545,F,51,Chrome,Windows,Taiwan,121.4966 25.0418,FALSE,11.3333333333,FALSE
23ilcd,M,62,Firefox,Windows,Japan,139.69 35.69,TRUE,11.5,FALSE
247874,,53,Chrome,MacOS X,China,120.3719 36.0986,FALSE,12.5,FALSE
256541,F,53,Edge,Windows,Germany,9.491 51.2993,TRUE,12.3333333333,FALSE
265122,M,,Chrome,MacOS X,,,FALSE,8,FALSE
273332,F,55,Chrome,Windows,Germany,9.491 51.2993,FALSE,19,FALSE
27jxpi,M,,Firefox,Windows,Brazil,-43.2192 -22.8305,TRUE,10.3333333333,FALSE
288053,F,57,Chrome,MacOS X,United Kingdom,-5.6689 54.6534,TRUE,12.4,TRUE
295601,M,62,Firefox,Windows,United States,-93.4408 44.8558,TRUE,11,TRUE
2juqim,,51,Chrome,Windows,Colombia,-74.0628 4.6492,FALSE,13,FALSE
305589,F,76,Chrome,Windows,Japan,139.7677 35.6427,FALSE,15,FALSE
313055,F,73,Chrome,MacOS X,China,104.0667 30.6667,FALSE,12,FALSE
321507,M,50,Chrome,Windows,United Kingdom,-1.5 53.3667,FALSE,7,FALSE
329159,M,50,Chrome,Windows,China,116.3883 39.9289,FALSE,15.3333333333,TRUE
337773,M,52,Chrome,MacOS X,Nigeria,8 10,TRUE,11.6666666667,FALSE
347096,M,74,Chrome,Windows,Argentina,-58.3816 -34.6033,TRUE,8.6666666667,FALSE
354948,F,71,Firefox,Windows,United States,-92.4699 44.0216,FALSE,12,FALSE
362134,M,66,Chrome,Windows,China,120.4586 41.5703,FALSE,8,TRUE
368204,F,31,Safari,MacOS X,United States,-74.0104 40.7087,FALSE,7.5,FALSE
375719,M,57,Chrome,Windows,United States,-95.5326 30.0378,FALSE,13.6666666667,FALSE
383528,M,42,Chrome,Windows,United Kingdom,-1.7833 52.4167,FALSE,8,FALSE
389963,F,,Safari,MacOS X,United States,-97.822 37.751,FALSE,14,FALSE
398537,F,18,Chrome,MacOS X,United States,-96.8134 33.0347,FALSE,14,FALSE
401070,F,71,Chrome,Windows,China,123.4328 41.7922,FALSE,12.5,FALSE
408082,M,39,Chrome,MacOS X,Brazil,-46.6289 -23.5464,TRUE,11,FALSE
416123,F,71,Chrome,MacOS X,China,118.7778 32.0617,FALSE,9,FALSE
424294,F,44,Chrome,Windows,Germany,9.1833 48.7667,FALSE,14,FALSE
432273,F,31,Chrome,Windows,Japan,130.4181 33.6064,FALSE,14,FALSE
440432,,64,Chrome,Windows,United States,-97.822 37.751,TRUE,11.5,FALSE
448347,F,39,Chrome,MacOS X,China,120.1614 30.2936,FALSE,9,FALSE
456111,F,66,Safari,MacOS X,Japan,133.5311 33.5597,TRUE,10.25,FALSE
463794,F,68,Chrome,Windows,Vietnam,106.6438 10.8142,FALSE,14,FALSE
470832,F,,Chrome,Windows,United States,-97.7227 30.3106,FALSE,9.6666666667,FALSE
479265,F,51,Chrome,Windows,Taiwan,120.35 22.6333,FALSE,5.5,FALSE
489205,F,50,Chrome,Windows,United States,-97.822 37.751,FALSE,9,FALSE
495283,,68,Chrome,Windows,France,2.1221 48.8222,FALSE,14,FALSE
4s0puy,M,37,Chrome,Windows,India,77.0333 28.4667,FALSE,11,FALSE
507945,F,30,Chrome,Linux,Canada,-75.6871 45.399,TRUE,12,FALSE
515804,F,48,Safari,MacOS X,United States,-97.822 37.751,FALSE,7.6,FALSE
522203,F,52,IE,Windows,United States,-97.7431 30.2672,TRUE,9.2,FALSE
532428,F,46,Firefox,Windows,China,115.275 39.8897,FALSE,8,FALSE
540386,M,38,Firefox,Windows,United States,-122.3558 37.526,TRUE,13.5,FALSE
547958,M,31,Chrome,Windows,Denmark,12.2922 55.6517,FALSE,11,FALSE
556866,F,36,Chrome,Windows,United States,-74.573 40.6761,FALSE,11.3333333333,FALSE
566890,F,54,Chrome,MacOS X,United States,-71.0843 42.3626,FALSE,12.3333333333,FALSE
576214,M,62,Firefox,Windows,United States,-97.822 37.751,FALSE,10,TRUE
586865,M,,Chrome,Windows,Colombia,-74.0628 4.6492,FALSE,11.5,FALSE
594784,M,34,Chrome,Windows,United States,-71.0628 42.3663,FALSE,12,FALSE
5hex1k,F,52,Firefox,Windows,Tunisia,9 34,FALSE,12,FALSE
602799,,63,Chrome,Windows,Egypt,31.223 30.0355,TRUE,10.25,FALSE
611659,F,43,Chrome,Windows,Tanzania,39.291 -6.8227,FALSE,9.6666666667,FALSE
619567,M,73,Chrome,Windows,Japan,139.7677 35.6427,FALSE,8,FALSE
627625,,,Chrome,Windows,Germany,13.4062 52.5155,FALSE,15,FALSE
635373,M,39,Chrome,MacOS X,United States,-73.9862 40.7662,FALSE,12,FALSE
644709,F,42,Chrome,Windows,Kenya,38 1,FALSE,14,FALSE
652919,F,46,Chrome,Windows,Japan,132.7661 33.8417,FALSE,8,FALSE
661214,M,37,Chrome,Windows,Indonesia,106.8294 -6.1744,FALSE,8,FALSE
668651,F,68,Safari,MacOS X,France,2.3387 48.8582,FALSE,11,FALSE
677769,,47,Chrome,Windows,Russia,61.4291 55.154,TRUE,10.5,FALSE
686976,F,60,Chrome,Windows,Japan,139.69 35.69,FALSE,12,FALSE
694744,M,48,Chrome,Windows,Canada,-75.7 45.4167,TRUE,11,FALSE
6hmdy8,F,58,Chrome,Linux,United States,-122.0318 38.0033,TRUE,9.6666666667,FALSE
704569,M,65,Chrome,MacOS X,Sweden,18.056 59.3247,TRUE,10.2,TRUE
710822,F,31,Safari,MacOS X,China,117.6556 24.5133,FALSE,19,FALSE
719965,M,47,Chrome,MacOS X,Brazil,-35.9333 -9.6,FALSE,10,FALSE
729558,F,67,IE,Windows,United States,-77.4728 39.0481,TRUE,10.2,FALSE
738171,M,73,Chrome,Windows,Ukraine,30.5233 50.45,TRUE,11.8,FALSE
747817,F,67,Chrome,Windows,United States,-77.0146 38.8933,FALSE,10,FALSE
756640,F,26,Chrome,Windows,China,121.3997 31.0456,FALSE,17,FALSE
764071,F,44,Chrome,MacOS X,United States,-71.0843 42.3626,FALSE,10.3333333333,FALSE
771883,M,65,Chrome,MacOS X,Ireland,-6.2439 53.3472,FALSE,9,FALSE
780028,,,Chrome,Windows,United Kingdom,-0.1224 51.4964,TRUE,15,FALSE
788065,F,58,Chrome,Windows,United States,-80.0649 42.1827,FALSE,12.75,FALSE
795618,F,,Firefox,Windows,Spain,-3.684 40.4172,FALSE,11.5,FALSE
7p1b9s,M,29,Chrome,Windows,Iraq,47.8192 30.4942,FALSE,12,FALSE
803878,F,70,Chrome,MacOS X,United States,-121.9144 37.3239,TRUE,11,FALSE
815435,F,52,Chrome,Windows,United States,-104.9995 39.7525,FALSE,10,FALSE
822430,M,60,Safari,MacOS X,Brazil,-43.2192 -22.8305,FALSE,7.3333333333,FALSE
830951,F,40,Safari,MacOS X,Canada,-114.1159 51.0621,FALSE,13,FALSE
838942,M,47,Chrome,Windows,United States,-97.822 37.751,FALSE,12,FALSE
846789,,59,Chrome,Windows,Italy,15.6837 40.7166,FALSE,8.75,FALSE
855079,M,25,Chrome,Windows,United States,-75.0397 42.4867,FALSE,8,FALSE
861259,F,56,Chrome,Windows,United States,-122.9007 47.0379,FALSE,9.4,FALSE
868200,M,46,Chrome,MacOS X,United States,-91.6441 42.0083,TRUE,9,FALSE
877649,M,76,Chrome,Windows,United States,-110.3607 31.5273,FALSE,15,FALSE
884377,M,69,Chrome,Windows,Luxembourg,6.1667 49.75,TRUE,10.25,FALSE
891844,,74,Chrome,Windows,United States,-97.822 37.751,FALSE,7.6666666667,FALSE
899136,M,75,Chrome,Windows,Japan,139.69 35.69,FALSE,8,FALSE
8vw1qb,M,27,Chrome,Windows,United States,-78.1956 39.2919,TRUE,13.5,FALSE
906983,M,44,Chrome,Windows,United States,-97.822 37.751,FALSE,17,FALSE
914788,,52,Chrome,Windows,China,121.5495 29.8782,FALSE,13.5,FALSE
923724,M,46,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,13,FALSE
930555,,29,Chrome,Windows,Argentina,-64.2833 -36.6167,TRUE,6,FALSE
93zv2z,M,58,Firefox,Windows,Japan,139.69 35.69,TRUE,13,FALSE
948023,M,40,Chrome,Windows,United States,-77.539 39.018,TRUE,12,FALSE
955998,F,69,Chrome,MacOS X,,,TRUE,8.5714285714,TRUE
963765,M,45,Safari,MacOS X,,0 0,FALSE,9,FALSE
970874,M,33,Chrome,Windows,United States,-97.822 37.751,TRUE,9.8,FALSE
979204,M,34,Chrome,Windows,China,113.1136 28.1792,TRUE,10.2,FALSE
986928,M,52,Chrome,Windows,Hashemite Kingdom of Jordan,36 31,TRUE,8.8333333333,FALSE
993388,,47,Chrome,Linux,Singapore,103.8565 1.2855,TRUE,11.75,FALSE
9ayt4q,M,33,Chrome,Windows,China,113.25 23.1167,TRUE,13,FALSE
a3x6h4,M,73,Chrome,Windows,United States,-71.0843 42.3626,FALSE,9.5,FALSE
aowkcn,,72,Chrome,Windows,United States,-122.0574 37.4192,FALSE,17,FALSE
bdystr,M,55,Chrome,Windows,Argentina,-66.0707 -26.7909,FALSE,15.5,FALSE
c66umi,M,53,Edge,Windows,Tunisia,9 34,FALSE,9.5,FALSE
cryi02,F,53,Chrome,Windows,United States,-86.2539 32.404,TRUE,5.5,FALSE
dry4k9,M,43,Chrome,Windows,United States,-122.1206 47.6801,FALSE,12,FALSE
eiw3w1,M,,Chrome,Linux,Australia,143.2104 -33.494,FALSE,10,TRUE
f66zu6,M,32,Chrome,Windows,United States,-80.4692 27.7152,TRUE,11,FALSE
g01nmw,M,43,Chrome,Windows,Saudi Arabia,39.2192 21.5169,FALSE,17,FALSE
gu2pcz,F,56,Chrome,MacOS X,Spain,-0.8773 41.6561,FALSE,12,FALSE
hiq9x7,,64,Chrome,Windows,United States,-97.822 37.751,TRUE,13.5,FALSE
i9zx4z,F,,Safari,MacOS X,Canada,-122.873 49.1889,FALSE,10,FALSE
iwyzz5,M,71,Safari,MacOS X,Italy,7.8762 45.4672,FALSE,12,FALSE
k0n7z8,M,56,Chrome,Windows,United States,-90.123 29.9468,TRUE,12.5,FALSE
kyvrwd,F,,Chrome,Windows,South Africa,24 -29,FALSE,10,FALSE
lso9lt,F,59,Chrome,MacOS X,Philippines,120.9721 14.5955,FALSE,13.5,FALSE
mf6q8y,M,62,Chrome,MacOS X,Russia,37.6068 55.7386,FALSE,11.3333333333,FALSE
nda3tw,F,50,Chrome,Windows,China,116.0936 38.6989,TRUE,10.3333333333,FALSE
o1shz7,F,67,IE,Windows,Japan,139.69 35.69,FALSE,11,FALSE
opvkwn,M,49,Chrome,Windows,Sweden,13.8451 58.3912,TRUE,11.5,FALSE
pcayta,,29,Chrome,Windows,Germany,9.491 51.2993,TRUE,9.5,FALSE
pz0xyz,F,42,Chrome,MacOS X,United States,-122.3422 47.6344,FALSE,9.3333333333,FALSE
qntbjm,,62,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
r99bbv,M,63,Chrome,Windows,Sweden,17.6333 59.85,FALSE,6,FALSE
s4rlcm,M,20,Firefox,Windows,Poland,19.0333 49.8167,FALSE,14,FALSE
sqk7m2,M,42,Firefox,Windows,South Africa,28.0281 -26.0521,FALSE,13.25,FALSE
tpmocx,F,76,Chrome,Windows,China,123.4328 41.7922,FALSE,12,FALSE
ua2xva,M,,Chrome,Windows,United States,-97.822 37.751,FALSE,12,FALSE
v9udvg,M,62,Firefox,Windows,Chile,-70.6682 -33.4625,FALSE,12.5,TRUE
w1ejhk,F,62,Chrome,MacOS X,Australia,153.0215 -27.4732,FALSE,12.5,TRUE
wlj4zo,F,,Chrome,MacOS X,Netherlands,6.0676 52.5122,TRUE,9,FALSE
x6kz1q,F,18,Firefox,Windows,United States,-97.822 37.751,FALSE,10,FALSE
xqj5la,M,66,Edge,Windows,Netherlands,5.1191 52.0938,FALSE,10,FALSE
yfj6uw,M,70,Chrome,Windows,France,1.0668 44.4643,TRUE,8,FALSE
yziiyb,F,58,Chrome,Windows,China,113.25 23.1167,FALSE,13,FALSE
zlolw8,,,Chrome,Windows,United States,-122.3279 47.8354,FALSE,14,FALSE
4139,F,40,Chrome,Windows,Argentina,-64.175 -31.425,TRUE,9.1111111111,TRUE
12332,,37,Safari,MacOS X,China,116.3883 39.9289,TRUE,11,FALSE
22639,F,68,Firefox,Windows,United States,-97.822 37.751,TRUE,9.5,FALSE
30474,F,41,Chrome,Windows,Belgium,4.3333 50.8333,FALSE,10,FALSE
38551,M,,Chrome,Windows,China,113.0333 25.8,FALSE,10,FALSE
46138,F,41,Chrome,Windows,China,115.275 39.8897,TRUE,9,FALSE
57589,M,52,Chrome,MacOS X,Brazil,-46.6289 -23.5464,FALSE,10.25,FALSE
66338,,69,Chrome,Windows,China,112.4708 37.7269,TRUE,11.25,FALSE
74525,F,31,Chrome,Windows,United Kingdom,-1.1463 52.6042,TRUE,10,FALSE
81635,F,67,Chrome,Windows,France,5.0672 45.7581,FALSE,8,FALSE
89107,M,45,Firefox,Windows,Austria,16.3878 48.1521,FALSE,12,FALSE
97262,F,52,Chrome,Windows,United States,-97.822 37.751,TRUE,10.5,TRUE
0po9dy,F,42,IE,Windows,Germany,9.491 51.2993,TRUE,12.6666666667,FALSE
105132,F,73,Firefox,Windows,Australia,143.2104 -33.494,FALSE,12,FALSE
112165,F,28,Chrome,MacOS X,United States,-74.1627 40.7921,FALSE,11,FALSE
121555,M,,Chrome,Windows,France,2.4937 48.8164,FALSE,10,FALSE
130814,M,49,Firefox,Windows,Republic of Korea,126.9743 37.5111,FALSE,11,FALSE
139663,F,47,Chrome,Windows,United States,-97.822 37.751,FALSE,19,FALSE
147399,,44,Chrome,Windows,China,118.7778 32.0617,TRUE,8.1666666667,FALSE
156320,F,24,Chrome,Windows,Belgium,4.35 50.85,FALSE,10,FALSE
165067,M,56,Chrome,Linux,Singapore,103.8565 1.2855,FALSE,7,FALSE
172700,M,54,Chrome,Windows,,,TRUE,10.25,FALSE
180996,F,47,Chrome,Windows,Germany,9.33 48.6305,FALSE,7,FALSE
187530,M,59,Chrome,Windows,Republic of Korea,129.0403 35.1028,FALSE,4,FALSE
194357,F,52,Chrome,Windows,United States,-75.1968 39.9597,TRUE,8.5,FALSE
1jm97t,F,63,Firefox,Windows,United Kingdom,-0.1224 51.4964,FALSE,14,FALSE
203518,F,33,Chrome,Windows,Belarus,28 53,FALSE,11,FALSE
212264,F,43,Chrome,Windows,China,114.2734 30.5801,FALSE,11,FALSE
21fppg,F,52,Chrome,Windows,United Kingdom,0.6833 51.7167,FALSE,12,TRUE
227118,F,26,Chrome,Windows,Canada,-113.9564 51.0494,FALSE,9,FALSE
235736,F,56,Firefox,Windows,China,116.3883 39.9289,TRUE,11,TRUE
244027,M,60,Chrome,Windows,France,2.3095 48.9002,FALSE,11,FALSE
252675,M,46,Firefox,Windows,Indonesia,106.8286 -6.175,FALSE,8.5,FALSE
260410,F,27,Chrome,Windows,France,2.2433 43.605,TRUE,10,FALSE
269860,M,48,Chrome,Windows,Japan,136.8642 35.0027,FALSE,12,FALSE
276168,M,34,Chrome,Windows,United States,-118.244 34.0544,FALSE,14,FALSE
284529,M,50,Firefox,Windows,China,116.3883 39.9289,TRUE,9.5,FALSE
292644,F,41,Safari,MacOS X,Switzerland,7.5733 47.5584,FALSE,11.5,FALSE
29hx0g,M,64,Chrome,MacOS X,Mexico,-97.5 25.8833,FALSE,11.5,FALSE
2zl5jv,M,16,Chrome,Windows,United States,-97.822 37.751,FALSE,11,FALSE
308162,M,,Firefox,Windows,United States,-78.842 42.9905,FALSE,12,FALSE
